"anio","mes","partida_ejecucion_mensual","ejecucion_mensual_millones_pesos_constantes"
"2010","12","Pensiones no contributivas por vejez sin bonos","23827.6270960959"
"2010","12","Pensiones no contributivas por vejez con bonos","28500.7634686777"
"2010","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","176113.976125008"
"2010","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","200556.560748415"
"2010","12","Prestaciones previsionales por moratoria previsional sin bonos","1483146.96049003"
"2010","12","Prestaciones previsionales por moratoria previsional con bonos","1683485.42608834"
"2010","12","Políticas alimentarias","18786.508089186"
"2010","12","Apoyo al empleo","371892.503113127"
"2010","12","Abordaje territorial","39935.4805215341"
"2010","12","Economía social","26401.8826727585"
"2010","12","Asistencia a la actividad cooperativa y mutual","62974.8910041149"
"2010","12","Programa social agropecuario","1184.33351596779"
"2010","12","Formulación de políticas de desarrollo rural","112.719048535116"
"2010","12","Monotributo social","0"
"2010","12","Programa de empleo comunitario","10272.4212928491"
"2010","12","Acciones de empleo","32519.7156448527"
"2010","12","Acciones de capacitación laboral","24418.5647540021"
"2010","12","Asignaciones familiares","230871.285963721"
"2010","12","Inclusión social","12345.2089644526"
"2010","12","Jefes de hogar","864.84289278176"
"2011","1","Pensiones no contributivas por invalidez sin bonos","157400.406291382"
"2011","1","Pensiones no contributivas por invalidez con bonos","157400.406291382"
"2011","1","Pensiones no contributivas por vejez sin bonos","12622.5489465544"
"2011","1","Pensiones no contributivas por vejez con bonos","12622.5489465544"
"2011","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","115589.688286397"
"2011","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","115589.688286397"
"2011","1","Prestaciones previsionales por moratoria previsional sin bonos","781845.498368951"
"2011","1","Prestaciones previsionales por moratoria previsional con bonos","781845.498368951"
"2011","1","Políticas alimentarias","57.9400644583482"
"2011","1","Apoyo al empleo","3907.3774238025"
"2011","1","Abordaje territorial","2150.4706324768"
"2011","1","Economía social","945.805402498771"
"2011","1","Asistencia a la actividad cooperativa y mutual","0"
"2011","1","Programa social agropecuario","0"
"2011","1","Formulación de políticas de desarrollo rural","0"
"2011","1","Monotributo social","0"
"2011","1","Programa de empleo comunitario","9018.59135295814"
"2011","1","Acciones de empleo","21802.824765087"
"2011","1","Acciones de capacitación laboral","0"
"2011","1","Asignaciones familiares","239097.48488289"
"2011","1","Inclusión social","0"
"2011","1","Jefes de hogar","27960.8245410004"
"2011","2","Pensiones no contributivas por invalidez sin bonos","157877.046221218"
"2011","2","Pensiones no contributivas por invalidez con bonos","157877.046221218"
"2011","2","Pensiones no contributivas por vejez sin bonos","12440.6636106754"
"2011","2","Pensiones no contributivas por vejez con bonos","12440.6636106754"
"2011","2","Pensiones no contributivas para madres de 7 o más hijos sin bonos","114591.037091209"
"2011","2","Pensiones no contributivas para madres de 7 o más hijos con bonos","114591.037091209"
"2011","2","Prestaciones previsionales por moratoria previsional sin bonos","1164318.8249623"
"2011","2","Prestaciones previsionales por moratoria previsional con bonos","1164318.8249623"
"2011","2","Políticas alimentarias","6433.93785958941"
"2011","2","Apoyo al empleo","6852.35830258803"
"2011","2","Abordaje territorial","10040.1859045199"
"2011","2","Economía social","290.180428962021"
"2011","2","Asistencia a la actividad cooperativa y mutual","0.3981496616291"
"2011","2","Programa social agropecuario","1239.0780122857"
"2011","2","Formulación de políticas de desarrollo rural","0"
"2011","2","Monotributo social","0"
"2011","2","Programa de empleo comunitario","8852.96309979364"
"2011","2","Acciones de empleo","35320.0594027295"
"2011","2","Acciones de capacitación laboral","9653.01263097277"
"2011","2","Asignaciones familiares","231044.932970479"
"2011","2","Inclusión social","3218.12817936359"
"2011","2","Jefes de hogar","790.496350218935"
"2011","3","Pensiones no contributivas por invalidez sin bonos","184621.432372795"
"2011","3","Pensiones no contributivas por invalidez con bonos","184621.432372795"
"2011","3","Pensiones no contributivas por vejez sin bonos","14313.5764711783"
"2011","3","Pensiones no contributivas por vejez con bonos","14313.5764711783"
"2011","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","132134.899462012"
"2011","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","132134.899462012"
"2011","3","Prestaciones previsionales por moratoria previsional sin bonos","1101669.39600367"
"2011","3","Prestaciones previsionales por moratoria previsional con bonos","1101669.39600367"
"2011","3","Políticas alimentarias","17709.6906594585"
"2011","3","Apoyo al empleo","7549.54635553412"
"2011","3","Abordaje territorial","17894.2300302678"
"2011","3","Economía social","1913.03555418318"
"2011","3","Asistencia a la actividad cooperativa y mutual","41.11291825919"
"2011","3","Programa social agropecuario","10281.4119230978"
"2011","3","Formulación de políticas de desarrollo rural","0"
"2011","3","Monotributo social","0"
"2011","3","Programa de empleo comunitario","7036.1806711573"
"2011","3","Acciones de empleo","33042.5337320112"
"2011","3","Acciones de capacitación laboral","17968.2494376344"
"2011","3","Asignaciones familiares","219223.888755202"
"2011","3","Inclusión social","3238.38554789887"
"2011","3","Jefes de hogar","4307.12425525803"
"2011","4","Pensiones no contributivas por invalidez sin bonos","185424.402609587"
"2011","4","Pensiones no contributivas por invalidez con bonos","185424.402609587"
"2011","4","Pensiones no contributivas por vejez sin bonos","14039.0537464762"
"2011","4","Pensiones no contributivas por vejez con bonos","14039.0537464762"
"2011","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","129723.958374751"
"2011","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","129723.958374751"
"2011","4","Prestaciones previsionales por moratoria previsional sin bonos","1090850.63710521"
"2011","4","Prestaciones previsionales por moratoria previsional con bonos","1090850.63710521"
"2011","4","Políticas alimentarias","390.095254084729"
"2011","4","Apoyo al empleo","8603.74225084507"
"2011","4","Abordaje territorial","15742.1933541083"
"2011","4","Economía social","2523.55177387176"
"2011","4","Asistencia a la actividad cooperativa y mutual","0.545706611753453"
"2011","4","Programa social agropecuario","30.7290008285774"
"2011","4","Formulación de políticas de desarrollo rural","0"
"2011","4","Monotributo social","0"
"2011","4","Programa de empleo comunitario","4248.8228619075"
"2011","4","Acciones de empleo","33359.5038315632"
"2011","4","Acciones de capacitación laboral","8812.12410736344"
"2011","4","Asignaciones familiares","240696.074729981"
"2011","4","Inclusión social","0"
"2011","4","Jefes de hogar","721.903644246107"
"2011","5","Pensiones no contributivas por invalidez sin bonos","187284.467720805"
"2011","5","Pensiones no contributivas por invalidez con bonos","187284.467720805"
"2011","5","Pensiones no contributivas por vejez sin bonos","13802.7143510694"
"2011","5","Pensiones no contributivas por vejez con bonos","13802.7143510694"
"2011","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","127689.554174852"
"2011","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","127689.554174852"
"2011","5","Prestaciones previsionales por moratoria previsional sin bonos","1081176.27337209"
"2011","5","Prestaciones previsionales por moratoria previsional con bonos","1081176.27337209"
"2011","5","Políticas alimentarias","10508.4585044683"
"2011","5","Apoyo al empleo","32785.2368479173"
"2011","5","Abordaje territorial","15259.2553629056"
"2011","5","Economía social","5118.55733775186"
"2011","5","Asistencia a la actividad cooperativa y mutual","0.203980430100456"
"2011","5","Programa social agropecuario","56.924088412477"
"2011","5","Formulación de políticas de desarrollo rural","1841.54423637748"
"2011","5","Monotributo social","0"
"2011","5","Programa de empleo comunitario","3232.74699283996"
"2011","5","Acciones de empleo","35293.4594568302"
"2011","5","Acciones de capacitación laboral","11735.1092949174"
"2011","5","Asignaciones familiares","292465.458439429"
"2011","5","Inclusión social","3379.02071818365"
"2011","5","Jefes de hogar","2972.41693121359"
"2011","6","Pensiones no contributivas por invalidez sin bonos","284564.805274022"
"2011","6","Pensiones no contributivas por invalidez con bonos","284564.805274022"
"2011","6","Pensiones no contributivas por vejez sin bonos","20466.5796785475"
"2011","6","Pensiones no contributivas por vejez con bonos","20466.5796785475"
"2011","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","189905.238528303"
"2011","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","189905.238528303"
"2011","6","Prestaciones previsionales por moratoria previsional sin bonos","1609846.83567794"
"2011","6","Prestaciones previsionales por moratoria previsional con bonos","1609846.83567794"
"2011","6","Políticas alimentarias","10980.0940192809"
"2011","6","Apoyo al empleo","67495.1333488731"
"2011","6","Abordaje territorial","29175.665603829"
"2011","6","Economía social","6382.06225997966"
"2011","6","Asistencia a la actividad cooperativa y mutual","575.097674390421"
"2011","6","Programa social agropecuario","14750.7338614267"
"2011","6","Formulación de políticas de desarrollo rural","-1311.25353676312"
"2011","6","Monotributo social","0"
"2011","6","Programa de empleo comunitario","942.610571294104"
"2011","6","Acciones de empleo","26358.7625198586"
"2011","6","Acciones de capacitación laboral","34321.9335151246"
"2011","6","Asignaciones familiares","290245.255144947"
"2011","6","Inclusión social","12128.6308248602"
"2011","6","Jefes de hogar","33.838345303247"
"2011","7","Pensiones no contributivas por invalidez sin bonos","190635.894771552"
"2011","7","Pensiones no contributivas por invalidez con bonos","190635.894771552"
"2011","7","Pensiones no contributivas por vejez sin bonos","13469.9761592751"
"2011","7","Pensiones no contributivas por vejez con bonos","13469.9761592751"
"2011","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","125496.578231937"
"2011","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","125496.578231937"
"2011","7","Prestaciones previsionales por moratoria previsional sin bonos","1058762.44823925"
"2011","7","Prestaciones previsionales por moratoria previsional con bonos","1058762.44823925"
"2011","7","Políticas alimentarias","762.952573046264"
"2011","7","Apoyo al empleo","66556.1527869818"
"2011","7","Abordaje territorial","20100.8951590577"
"2011","7","Economía social","5631.72968003776"
"2011","7","Asistencia a la actividad cooperativa y mutual","0"
"2011","7","Programa social agropecuario","29.1041069861879"
"2011","7","Formulación de políticas de desarrollo rural","334.559883472199"
"2011","7","Monotributo social","0"
"2011","7","Programa de empleo comunitario","3573.9777751772"
"2011","7","Acciones de empleo","24107.5342265238"
"2011","7","Acciones de capacitación laboral","20427.3425240707"
"2011","7","Asignaciones familiares","274859.549482091"
"2011","7","Inclusión social","728.19944584684"
"2011","7","Jefes de hogar","652.344097987393"
"2011","8","Pensiones no contributivas por invalidez sin bonos","192480.005476632"
"2011","8","Pensiones no contributivas por invalidez con bonos","192480.005476632"
"2011","8","Pensiones no contributivas por vejez sin bonos","13249.743853555"
"2011","8","Pensiones no contributivas por vejez con bonos","13249.743853555"
"2011","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","123750.591813861"
"2011","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","123750.591813861"
"2011","8","Prestaciones previsionales por moratoria previsional sin bonos","1048541.79363957"
"2011","8","Prestaciones previsionales por moratoria previsional con bonos","1048541.79363957"
"2011","8","Políticas alimentarias","7293.67413929146"
