"anio","mes","programa_ejecucion_mensual","ejecucion_mensual_millones_pesos_corrientes"
"2010","1","Potenciar trabajo","0"
"2010","1","Monotributo social","0"
"2010","1","Programa de empleo comunitario","52.790325"
"2010","1","Programa de recuperación productiva","0"
"2010","1","Seguro de capacitación y empleo","0"
"2010","1","Asistencia al trabajo, empleo y producción","0"
"2010","1","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2010","1","Ingreso familiar de emergencia","0"
"2010","1","Programa de respaldo a estudiantes de Argentina","0"
"2010","1","Jefes de hogar","43.96270625"
"2010","2","Pensiones no contributivas por invalidez","265.74578976"
"2010","2","Pensiones no contributivas por vejez","33.42173958"
"2010","2","Pensiones no contributivas para madres de 7 o más hijos","224.06868194"
"2010","2","Pensión universal para el adulto mayor","0"
"2010","2","Prestaciones previsionales por moratoria previsional","1969.34760358"
"2010","2","Tarjetas alimentarias","0"
"2010","2","Prestación Alimentar","0"
"2010","2","Proyectos productivos comunitarios","0"
"2010","2","Ellas hacen + Argentina trabaja","49.96521406"
"2010","2","Hacemos futuro","0"
"2010","2","Potenciar trabajo","0"
"2010","2","Monotributo social","0"
"2010","2","Programa de empleo comunitario","41.809247"
"2010","2","Programa de recuperación productiva","0"
"2010","2","Seguro de capacitación y empleo","28.48515975"
"2010","2","Asistencia al trabajo, empleo y producción","0"
"2010","2","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0"
"2010","2","Ingreso familiar de emergencia","0"
"2010","2","Programa de respaldo a estudiantes de Argentina","0"
"2010","2","Jefes de hogar","11.707665"
"2010","3","Pensiones no contributivas por invalidez","270.61916118"
"2010","3","Pensiones no contributivas por vejez","33.42173958"
"2010","3","Pensiones no contributivas para madres de 7 o más hijos","245.98327607"
"2010","3","Pensión universal para el adulto mayor","0"
"2010","3","Prestaciones previsionales por moratoria previsional","2051.69833765"
"2010","3","Tarjetas alimentarias","0"
"2010","3","Prestación Alimentar","0"
"2010","3","Proyectos productivos comunitarios","0"
"2010","3","Ellas hacen + Argentina trabaja","150.03384"
"2010","3","Hacemos futuro","0"
"2010","3","Potenciar trabajo","0"
"2010","3","Monotributo social","0"
"2010","3","Programa de empleo comunitario","39.117877"
"2010","3","Programa de recuperación productiva","0"
"2010","3","Seguro de capacitación y empleo","27.4859341"
"2010","3","Asistencia al trabajo, empleo y producción","0"
"2010","3","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","1746.21211005"
"2010","3","Ingreso familiar de emergencia","0"
"2010","3","Programa de respaldo a estudiantes de Argentina","0"
"2010","3","Jefes de hogar","33.12200775"
"2010","4","Pensiones no contributivas por invalidez","274.48658928"
"2010","4","Pensiones no contributivas por vejez","33.42173958"
"2010","4","Pensiones no contributivas para madres de 7 o más hijos","249.08567341"
"2010","4","Pensión universal para el adulto mayor","0"
"2010","4","Prestaciones previsionales por moratoria previsional","2174.45910946"
"2010","4","Tarjetas alimentarias","0"
"2010","4","Prestación Alimentar","0"
"2010","4","Proyectos productivos comunitarios","0"
"2010","4","Ellas hacen + Argentina trabaja","36.45188"
"2010","4","Hacemos futuro","0"
"2010","4","Potenciar trabajo","0"
"2010","4","Monotributo social","0"
"2010","4","Programa de empleo comunitario","36.889052"
"2010","4","Programa de recuperación productiva","0"
"2010","4","Seguro de capacitación y empleo","25.9480876"
"2010","4","Asistencia al trabajo, empleo y producción","0"
"2010","4","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","513.49023698"
"2010","4","Ingreso familiar de emergencia","0"
"2010","4","Programa de respaldo a estudiantes de Argentina","0"
"2010","4","Jefes de hogar","2.96210775"
"2010","5","Pensiones no contributivas por invalidez","277.66250268"
"2010","5","Pensiones no contributivas por vejez","33.42173958"
"2010","5","Pensiones no contributivas para madres de 7 o más hijos","250.89815027"
"2010","5","Pensión universal para el adulto mayor","0"
"2010","5","Prestaciones previsionales por moratoria previsional","2216.32659914"
"2010","5","Tarjetas alimentarias","0"
"2010","5","Prestación Alimentar","0"
"2010","5","Proyectos productivos comunitarios","0"
"2010","5","Ellas hacen + Argentina trabaja","99.79732"
"2010","5","Hacemos futuro","0"
"2010","5","Potenciar trabajo","0"
"2010","5","Monotributo social","0"
"2010","5","Programa de empleo comunitario","34.958327"
"2010","5","Programa de recuperación productiva","0"
"2010","5","Seguro de capacitación y empleo","24.11555015"
"2010","5","Asistencia al trabajo, empleo y producción","0"
"2010","5","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","4.0603465"
"2010","5","Ingreso familiar de emergencia","0"
"2010","5","Programa de respaldo a estudiantes de Argentina","0"
"2010","5","Jefes de hogar","3.8500365"
"2010","6","Pensiones no contributivas por invalidez","423.27796338"
"2010","6","Pensiones no contributivas por vejez","50.13260937"
"2010","6","Pensiones no contributivas para madres de 7 o más hijos","379.2615663"
"2010","6","Pensión universal para el adulto mayor","0"
"2010","6","Prestaciones previsionales por moratoria previsional","3341.2399798"
"2010","6","Tarjetas alimentarias","0"
"2010","6","Prestación Alimentar","0"
"2010","6","Proyectos productivos comunitarios","0"
"2010","6","Ellas hacen + Argentina trabaja","262.68152"
"2010","6","Hacemos futuro","0"
"2010","6","Potenciar trabajo","0"
"2010","6","Monotributo social","0"
"2010","6","Programa de empleo comunitario","35.840282"
"2010","6","Programa de recuperación productiva","0"
"2010","6","Seguro de capacitación y empleo","20.1642293"
"2010","6","Asistencia al trabajo, empleo y producción","0"
"2010","6","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","525.90891067"
"2010","6","Ingreso familiar de emergencia","0"
"2010","6","Programa de respaldo a estudiantes de Argentina","0"
"2010","6","Jefes de hogar","8.6365075"
"2010","7","Pensiones no contributivas por invalidez","289.61210214"
"2010","7","Pensiones no contributivas por vejez","33.42173958"
"2010","7","Pensiones no contributivas para madres de 7 o más hijos","256.00231068"
"2010","7","Pensión universal para el adulto mayor","0"
"2010","7","Prestaciones previsionales por moratoria previsional","2249.12730379"
"2010","7","Tarjetas alimentarias","0"
"2010","7","Prestación Alimentar","0"
"2010","7","Proyectos productivos comunitarios","0"
"2010","7","Ellas hacen + Argentina trabaja","56.1788"
"2010","7","Hacemos futuro","0"
"2010","7","Potenciar trabajo","0"
"2010","7","Monotributo social","0"
"2010","7","Programa de empleo comunitario","36.521052"
"2010","7","Programa de recuperación productiva","0"
"2010","7","Seguro de capacitación y empleo","21.1243303"
"2010","7","Asistencia al trabajo, empleo y producción","0"
"2010","7","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","558.425069"
"2010","7","Ingreso familiar de emergencia","0"
"2010","7","Programa de respaldo a estudiantes de Argentina","0"
"2010","7","Jefes de hogar","2.44744798"
"2010","8","Pensiones no contributivas por invalidez","297.72045111"
"2010","8","Pensiones no contributivas por vejez","33.42173958"
"2010","8","Pensiones no contributivas para madres de 7 o más hijos","258.65606533"
"2010","8","Pensión universal para el adulto mayor","0"
"2010","8","Prestaciones previsionales por moratoria previsional","2274.27904607"
"2010","8","Tarjetas alimentarias","0"
"2010","8","Prestación Alimentar","0"
"2010","8","Proyectos productivos comunitarios","0"
"2010","8","Ellas hacen + Argentina trabaja","139.92043689"
"2010","8","Hacemos futuro","0"
"2010","8","Potenciar trabajo","0"
"2010","8","Monotributo social","0"
"2010","8","Programa de empleo comunitario","38.933602"
"2010","8","Programa de recuperación productiva","0"
"2010","8","Seguro de capacitación y empleo","20.8930093"
"2010","8","Asistencia al trabajo, empleo y producción","0"
"2010","8","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","540.58451254"
"2010","8","Ingreso familiar de emergencia","0"
"2010","8","Programa de respaldo a estudiantes de Argentina","0"
"2010","8","Jefes de hogar","2.7461325"
"2010","9","Pensiones no contributivas por invalidez","389.45853"
"2010","9","Pensiones no contributivas por vejez","42.277849"
"2010","9","Pensiones no contributivas para madres de 7 o más hijos","308.32800664"
"2010","9","Pensión universal para el adulto mayor","0"
"2010","9","Prestaciones previsionales por moratoria previsional","2649.95225027"
"2010","9","Tarjetas alimentarias","0"
"2010","9","Prestación Alimentar","0"
"2010","9","Proyectos productivos comunitarios","0"
"2010","9","Ellas hacen + Argentina trabaja","179.71696811"
"2010","9","Hacemos futuro","0"
"2010","9","Potenciar trabajo","0"
"2010","9","Monotributo social","0"
"2010","9","Programa de empleo comunitario","40.60382"
"2010","9","Programa de recuperación productiva","0"
"2010","9","Seguro de capacitación y empleo","23.59698845"
"2010","9","Asistencia al trabajo, empleo y producción","0"
"2010","9","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","1036.98821438"
"2010","9","Ingreso familiar de emergencia","0"
"2010","9","Programa de respaldo a estudiantes de Argentina","0"
"2010","9","Jefes de hogar","2.5742131"
"2010","10","Pensiones no contributivas por invalidez","405.8130575"
"2010","10","Pensiones no contributivas por vejez","42.277849"
"2010","10","Pensiones no contributivas para madres de 7 o más hijos","308.77780079"
"2010","10","Pensión universal para el adulto mayor","0"
"2010","10","Prestaciones previsionales por moratoria previsional","2636.36708962"
"2010","10","Tarjetas alimentarias","0"
"2010","10","Prestación Alimentar","0"
"2010","10","Proyectos productivos comunitarios","0"
"2010","10","Ellas hacen + Argentina trabaja","184.85634704"
"2010","10","Hacemos futuro","0"
"2010","10","Potenciar trabajo","0"
"2010","10","Monotributo social","0"
"2010","10","Programa de empleo comunitario","40.72292"
"2010","10","Programa de recuperación productiva","0"
"2010","10","Seguro de capacitación y empleo","31.38505228"
"2010","10","Asistencia al trabajo, empleo y producción","0"
"2010","10","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","0.025776"
"2010","10","Ingreso familiar de emergencia","0"
"2010","10","Programa de respaldo a estudiantes de Argentina","0"
"2010","10","Jefes de hogar","4.29530275"
"2010","11","Pensiones no contributivas por invalidez","414.7182065"
"2010","11","Pensiones no contributivas por vejez","42.277849"
"2010","11","Pensiones no contributivas para madres de 7 o más hijos","309.86962966"
"2010","11","Pensión universal para el adulto mayor","0"
"2010","11","Prestaciones previsionales por moratoria previsional","2646.91293288"
"2010","11","Tarjetas alimentarias","0"
"2010","11","Prestación Alimentar","0"
"2010","11","Proyectos productivos comunitarios","0"
"2010","11","Ellas hacen + Argentina trabaja","190.76553146"
"2010","11","Hacemos futuro","0"
"2010","11","Potenciar trabajo","0"
"2010","11","Monotributo social","0"
"2010","11","Programa de empleo comunitario","28.86474"
"2010","11","Programa de recuperación productiva","0"
"2010","11","Seguro de capacitación y empleo","34.72982105"
"2010","11","Asistencia al trabajo, empleo y producción","0"
"2010","11","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","799.69625054"
"2010","11","Ingreso familiar de emergencia","0"
"2010","11","Programa de respaldo a estudiantes de Argentina","0"
"2010","11","Jefes de hogar","2.15420073"
"2010","12","Pensiones no contributivas por invalidez","756.654819"
"2010","12","Pensiones no contributivas por vejez","75.8542535"
"2010","12","Pensiones no contributivas para madres de 7 o más hijos","469.321360425"
"2010","12","Pensión universal para el adulto mayor","0"
"2010","12","Prestaciones previsionales por moratoria previsional","3947.37263958"
"2010","12","Tarjetas alimentarias","0"
"2010","12","Prestación Alimentar","0"
"2010","12","Proyectos productivos comunitarios","0"
"2010","12","Ellas hacen + Argentina trabaja","989.78613095"
"2010","12","Hacemos futuro","0"
"2010","12","Potenciar trabajo","0"
"2010","12","Monotributo social","0"
