"anio","mes","programa_ejecucion_mensual","ejecucion_mensual_millones_pesos_constantes"
"2012","3","Pensiones no contributivas por invalidez con bonos","255069.684334331"
"2012","3","Pensiones no contributivas por vejez sin bonos","13936.1516309691"
"2012","3","Pensiones no contributivas por vejez con bonos","13936.1516309691"
"2012","3","Pensiones no contributivas para madres de 7 o más hijos sin bonos","155655.47965472"
"2012","3","Pensiones no contributivas para madres de 7 o más hijos con bonos","155655.47965472"
"2012","3","Prestaciones previsionales por moratoria previsional sin bonos","1302501.14159577"
"2012","3","Prestaciones previsionales por moratoria previsional con bonos","1302501.14159577"
"2012","3","Ellas hacen + Argentina trabaja","52817.9868854513"
"2012","3","Programa de empleo comunitario","205.360619059541"
"2012","3","Seguro de capacitación y empleo","36302.4233773964"
"2012","3","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","239475.628372565"
"2012","4","Pensiones no contributivas por invalidez sin bonos","250558.06534031"
"2012","4","Pensiones no contributivas por invalidez con bonos","250558.06534031"
"2012","4","Pensiones no contributivas por vejez sin bonos","13616.9002017769"
"2012","4","Pensiones no contributivas por vejez con bonos","13616.9002017769"
"2012","4","Pensiones no contributivas para madres de 7 o más hijos sin bonos","152446.607578084"
"2012","4","Pensiones no contributivas para madres de 7 o más hijos con bonos","152446.607578084"
"2012","4","Prestaciones previsionales por moratoria previsional sin bonos","1228625.93328512"
"2012","4","Prestaciones previsionales por moratoria previsional con bonos","1228625.93328512"
"2012","4","Ellas hacen + Argentina trabaja","57383.2928571218"
"2012","4","Programa de empleo comunitario","254.258468362177"
"2012","4","Seguro de capacitación y empleo","17411.1334353712"
"2012","4","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","241198.060648559"
"2012","5","Pensiones no contributivas por invalidez sin bonos","255460.130104614"
"2012","5","Pensiones no contributivas por invalidez con bonos","255460.130104614"
"2012","5","Pensiones no contributivas por vejez sin bonos","13321.6947150638"
"2012","5","Pensiones no contributivas por vejez con bonos","13321.6947150638"
"2012","5","Pensiones no contributivas para madres de 7 o más hijos sin bonos","150605.5439896"
"2012","5","Pensiones no contributivas para madres de 7 o más hijos con bonos","150605.5439896"
"2012","5","Prestaciones previsionales por moratoria previsional sin bonos","1220750.09124915"
"2012","5","Prestaciones previsionales por moratoria previsional con bonos","1220750.09124915"
"2012","5","Ellas hacen + Argentina trabaja","51177.2031600793"
"2012","5","Programa de empleo comunitario","242.952119663498"
"2012","5","Seguro de capacitación y empleo","15814.2995853713"
"2012","5","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","264589.08166077"
"2012","6","Pensiones no contributivas por invalidez sin bonos","384714.806114914"
"2012","6","Pensiones no contributivas por invalidez con bonos","384714.806114914"
"2012","6","Pensiones no contributivas por vejez sin bonos","19064.6182120833"
"2012","6","Pensiones no contributivas por vejez con bonos","19064.6182120833"
"2012","6","Pensiones no contributivas para madres de 7 o más hijos sin bonos","223994.679945844"
"2012","6","Pensiones no contributivas para madres de 7 o más hijos con bonos","223994.679945844"
"2012","6","Prestaciones previsionales por moratoria previsional sin bonos","1784028.18117908"
"2012","6","Prestaciones previsionales por moratoria previsional con bonos","1784028.18117908"
"2012","6","Ellas hacen + Argentina trabaja","59547.1719389376"
"2012","6","Programa de empleo comunitario","292.099535414518"
"2012","6","Seguro de capacitación y empleo","21889.0931418506"
"2012","6","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","245432.647645987"
"2012","7","Pensiones no contributivas por invalidez sin bonos","259389.766591545"
"2012","7","Pensiones no contributivas por invalidez con bonos","259389.766591545"
"2012","7","Pensiones no contributivas por vejez sin bonos","12502.8972820996"
"2012","7","Pensiones no contributivas por vejez con bonos","12502.8972820996"
"2012","7","Pensiones no contributivas para madres de 7 o más hijos sin bonos","148538.516229391"
"2012","7","Pensiones no contributivas para madres de 7 o más hijos con bonos","148538.516229391"
"2012","7","Prestaciones previsionales por moratoria previsional sin bonos","1189979.14738087"
"2012","7","Prestaciones previsionales por moratoria previsional con bonos","1189979.14738087"
"2012","7","Ellas hacen + Argentina trabaja","56736.6044637023"
"2012","7","Programa de empleo comunitario","337.594793795103"
"2012","7","Seguro de capacitación y empleo","9768.7257773736"
"2012","7","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","277000.626663594"
"2012","8","Pensiones no contributivas por invalidez sin bonos","256943.676417045"
"2012","8","Pensiones no contributivas por invalidez con bonos","256943.676417045"
"2012","8","Pensiones no contributivas por vejez sin bonos","12262.2328750226"
"2012","8","Pensiones no contributivas por vejez con bonos","12262.2328750226"
"2012","8","Pensiones no contributivas para madres de 7 o más hijos sin bonos","145776.105652269"
"2012","8","Pensiones no contributivas para madres de 7 o más hijos con bonos","145776.105652269"
"2012","8","Prestaciones previsionales por moratoria previsional sin bonos","1161435.75948726"
"2012","8","Prestaciones previsionales por moratoria previsional con bonos","1161435.75948726"
"2012","8","Ellas hacen + Argentina trabaja","50382.2355932281"
"2012","8","Programa de empleo comunitario","359.206635770826"
"2012","8","Seguro de capacitación y empleo","14462.9035203426"
"2012","8","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","250671.567337448"
"2012","9","Pensiones no contributivas por invalidez sin bonos","285324.239529921"
"2012","9","Pensiones no contributivas por invalidez con bonos","285324.239529921"
"2012","9","Pensiones no contributivas por vejez sin bonos","13411.0498226151"
"2012","9","Pensiones no contributivas por vejez con bonos","13411.0498226151"
"2012","9","Pensiones no contributivas para madres de 7 o más hijos sin bonos","159103.820419065"
"2012","9","Pensiones no contributivas para madres de 7 o más hijos con bonos","159103.820419065"
"2012","9","Prestaciones previsionales por moratoria previsional sin bonos","1274523.39127754"
"2012","9","Prestaciones previsionales por moratoria previsional con bonos","1274523.39127754"
"2012","9","Ellas hacen + Argentina trabaja","51890.0551382935"
"2012","9","Programa de empleo comunitario","291.764821577316"
"2012","9","Seguro de capacitación y empleo","21781.5394801936"
"2012","9","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","224589.416779241"
"2012","10","Pensiones no contributivas por invalidez sin bonos","284433.729982344"
"2012","10","Pensiones no contributivas por invalidez con bonos","284433.729982344"
"2012","10","Pensiones no contributivas por vejez sin bonos","13178.9215882665"
"2012","10","Pensiones no contributivas por vejez con bonos","13178.9215882665"
"2012","10","Pensiones no contributivas para madres de 7 o más hijos sin bonos","157091.798609914"
"2012","10","Pensiones no contributivas para madres de 7 o más hijos con bonos","157091.798609914"
"2012","10","Prestaciones previsionales por moratoria previsional sin bonos","1242817.31876368"
"2012","10","Prestaciones previsionales por moratoria previsional con bonos","1242817.31876368"
"2012","10","Ellas hacen + Argentina trabaja","45718.1397301499"
"2012","10","Programa de empleo comunitario","321.325499836134"
"2012","10","Seguro de capacitación y empleo","10306.569603992"
"2012","10","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","273790.488776449"
"2012","11","Pensiones no contributivas por invalidez sin bonos","277849.498952884"
"2012","11","Pensiones no contributivas por invalidez con bonos","277849.498952884"
"2012","11","Pensiones no contributivas por vejez sin bonos","12935.9872863844"
"2012","11","Pensiones no contributivas por vejez con bonos","12935.9872863844"
"2012","11","Pensiones no contributivas para madres de 7 o más hijos sin bonos","155367.819770981"
"2012","11","Pensiones no contributivas para madres de 7 o más hijos con bonos","155367.819770981"
"2012","11","Prestaciones previsionales por moratoria previsional sin bonos","1248321.6993081"
"2012","11","Prestaciones previsionales por moratoria previsional con bonos","1248321.6993081"
"2012","11","Ellas hacen + Argentina trabaja","47911.6462895062"
"2012","11","Programa de empleo comunitario","380.720118375191"
"2012","11","Seguro de capacitación y empleo","6683.53826453384"
"2012","11","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","249654.257357311"
"2012","12","Pensiones no contributivas por invalidez sin bonos","406074.428820554"
"2012","12","Pensiones no contributivas por invalidez con bonos","406074.428820554"
"2012","12","Pensiones no contributivas por vejez sin bonos","16634.2009143901"
"2012","12","Pensiones no contributivas por vejez con bonos","16634.2009143901"
"2012","12","Pensiones no contributivas para madres de 7 o más hijos sin bonos","226776.704293238"
"2012","12","Pensiones no contributivas para madres de 7 o más hijos con bonos","226776.704293238"
"2012","12","Prestaciones previsionales por moratoria previsional sin bonos","1766074.35393621"
"2012","12","Prestaciones previsionales por moratoria previsional con bonos","1766074.35393621"
"2012","12","Ellas hacen + Argentina trabaja","95592.0712366715"
"2012","12","Programa de empleo comunitario","476.385485050061"
"2012","12","Seguro de capacitación y empleo","12968.581322804"
"2012","12","Asignación universal por hijo + Asignación universal por hijo con discapacidad + Asignación por embarazo para protección social","250956.765284439"
"2013","1","Pensiones no contributivas por invalidez sin bonos","264833.178729048"
"2013","1","Pensiones no contributivas por invalidez con bonos","264833.178729048"
"2013","1","Pensiones no contributivas por vejez sin bonos","9421.97801266879"
"2013","1","Pensiones no contributivas por vejez con bonos","9421.97801266879"
"2013","1","Pensiones no contributivas para madres de 7 o más hijos sin bonos","146901.796745917"
"2013","1","Pensiones no contributivas para madres de 7 o más hijos con bonos","146901.796745917"
"2013","1","Prestaciones previsionales por moratoria previsional sin bonos","0"
"2013","1","Prestaciones previsionales por moratoria previsional con bonos","0"
"2013","1","Ellas hacen + Argentina trabaja","17227.6740400383"
"2013","1","Programa de empleo comunitario","418.04797179132"
"2013","1","Seguro de capacitación y empleo","0"
